flight_legs,itinerary,origin_airport,destination_airport,start_time,end_time,fdt_duration,sectors,ground_transit_mins,duty_cost
"[3504638147, 3504638803, 3504638728, 3504638110]",CGN ➔ ZRH ➔ DUS ➔ LHR ➔ CGN,CGN,CGN,2135.0,2810.0,645.0,4,0.0,490.0
"[3504638147, 3504638803, 3504638826, 3504638827]",CGN ➔ ZRH ➔ DUS ➔ MXP ➔ DUS,CGN,DUS,2135.0,2810.0,645.0,4,0.0,650.0
"[3504638147, 3504638803, 3504638669]",CGN ➔ ZRH ➔ DUS ➔ HAM,CGN,HAM,2135.0,2635.0,470.0,3,0.0,497.5
"[3504638147, 3504638803, 3504638704, 3504638705]",CGN ➔ ZRH ➔ DUS ➔ MAN ➔ DUS,CGN,DUS,2135.0,2815.0,650.0,4,0.0,652.5
"[3504638147, 3504638803, 3504638691]",CGN ➔ ZRH ➔ DUS ➔ CPH,CGN,CPH,2135.0,2675.0,510.0,3,0.0,530.0
"[3504638147, 3504638803, 3504638677, 3504638097]",CGN ➔ ZRH ➔ DUS ➔ MUC ➔ CGN,CGN,CGN,2135.0,2780.0,615.0,4,0.0,462.5
"[3504638147, 3504638803, 3504638677, 3504638497]",CGN ➔ ZRH ➔ DUS ➔ MUC ➔ HAM,CGN,HAM,2135.0,2810.0,645.0,4,0.0,632.5
"[3504638147, 3504638803, 3504638696]",CGN ➔ ZRH ➔ DUS ➔ BHX,CGN,BHX,2135.0,2685.0,520.0,3,0.0,537.5
"[3504638147, 3504638803, 3504638806]",CGN ➔ ZRH ➔ DUS ➔ PRG,CGN,PRG,2135.0,2675.0,510.0,3,0.0,527.5
"[3504638147, 3504638803, 3504638683]",CGN ➔ ZRH ➔ DUS ➔ ARN,CGN,ARN,2135.0,2810.0,645.0,3,0.0,615.0
"[3504638147, 3504638803, 3504638350]",CGN ➔ ZRH ➔ DUS ➔ SZG,CGN,SZG,2135.0,2795.0,630.0,3,0.0,587.5
"[3504638147, 3504638803]",CGN ➔ ZRH ➔ DUS,CGN,DUS,2135.0,2485.0,320.0,2,0.0,395.0
"[3504638147, 3504638553, 3504638564, 3504638565]",CGN ➔ ZRH ➔ HAM ➔ MXP ➔ HAM,CGN,HAM,2135.0,2815.0,650.0,4,0.0,672.5
"[3504638147, 3504638553, 3504638564, 3504638827]",CGN ➔ ZRH ➔ HAM ➔ MXP ➔ DUS,CGN,DUS,2135.0,2810.0,645.0,4,0.0,665.0
"[3504638147, 3504638553, 3504638520, 3504638729]",CGN ➔ ZRH ➔ HAM ➔ LHR ➔ DUS,CGN,DUS,2135.0,2785.0,620.0,4,0.0,640.0
"[3504638147, 3504638553, 3504638520, 3504638110]",CGN ➔ ZRH ➔ HAM ➔ LHR ➔ CGN,CGN,CGN,2135.0,2810.0,645.0,4,0.0,502.5
"[3504638147, 3504638553, 3504638554, 3504638555]",CGN ➔ ZRH ➔ HAM ➔ ZRH ➔ HAM,CGN,HAM,2135.0,2790.0,625.0,4,0.0,637.5
"[3504638147, 3504638553, 3504638510]",CGN ➔ ZRH ➔ HAM ➔ CDG,CGN,CDG,2135.0,2675.0,510.0,3,0.0,540.0
"[3504638147, 3504638553, 3504638490]",CGN ➔ ZRH ➔ HAM ➔ MUC,CGN,MUC,2135.0,2690.0,525.0,3,0.0,542.5
"[3504638147, 3504638553, 3504638668, 3504638350]",CGN ➔ ZRH ➔ HAM ➔ DUS ➔ SZG,CGN,SZG,2135.0,2795.0,630.0,4,0.0,620.0
"[3504638147, 3504638553, 3504638668]",CGN ➔ ZRH ➔ HAM ➔ DUS,CGN,DUS,2135.0,2670.0,505.0,3,0.0,520.0
"[3504638147, 3504638553, 3504638670]",CGN ➔ ZRH ➔ HAM ➔ DUS,CGN,DUS,2135.0,2730.0,565.0,3,0.0,550.0
"[3504638147, 3504638553]",CGN ➔ ZRH ➔ HAM,CGN,HAM,2135.0,2510.0,345.0,2,0.0,412.5
"[3504638170, 3504638219, 3504638220]",BER ➔ STR ➔ LIS ➔ STR,BER,STR,2140.0,2770.0,600.0,3,0.0,677.5
"[3504638170, 3504638171, 3504638593, 3504638598]",BER ➔ STR ➔ BER ➔ BIO ➔ BER,BER,BER,2140.0,2870.0,700.0,4,0.0,595.0
"[3504638170, 3504638171, 3504638646, 3504638656]",BER ➔ STR ➔ BER ➔ ZRH ➔ BER,BER,BER,2140.0,2785.0,615.0,4,0.0,487.5
"[3504638170, 3504638171, 3504638646, 3504638150]",BER ➔ STR ➔ BER ➔ ZRH ➔ CGN,BER,CGN,2140.0,2765.0,595.0,4,0.0,610.0
"[3504638170, 3504638171, 3504638646, 3504638555]",BER ➔ STR ➔ BER ➔ ZRH ➔ HAM,BER,HAM,2140.0,2790.0,620.0,4,0.0,632.5
"[3504638170, 3504638171, 3504638582]",BER ➔ STR ➔ BER ➔ GRZ,BER,GRZ,2140.0,2665.0,495.0,3,0.0,530.0
"[3504638170, 3504638171, 3504638574]",BER ➔ STR ➔ BER ➔ STR,BER,STR,2140.0,2660.0,490.0,3,0.0,515.0
"[3504638170, 3504638171, 3504638298]",BER ➔ STR ➔ BER ➔ (BER🚌STR) ➔ SPU,BER,SPU,2140.0,2690.0,520.0,3,97.2,641.1
"[3504638170, 3504638171, 3504638092]",BER ➔ STR ➔ BER ➔ CGN,BER,CGN,2140.0,2665.0,495.0,3,0.0,515.0
"[3504638170, 3504638171, 3504638258, 3504638259]",BER ➔ STR ➔ BER ➔ (BER🚌STR) ➔ VIE ➔ STR,BER,STR,2140.0,2800.0,630.0,4,97.2,723.6
"[3504638170, 3504638171, 3504638275]",BER ➔ STR ➔ BER ➔ (BER🚌STR) ➔ BUD,BER,BUD,2140.0,2690.0,520.0,3,97.2,636.1
"[3504638170, 3504638171, 3504638674]",BER ➔ STR ➔ BER ➔ DUS,BER,DUS,2140.0,2720.0,550.0,3,0.0,542.5
"[3504638170, 3504638171, 3504638094]",BER ➔ STR ➔ BER ➔ CGN,BER,CGN,2140.0,2730.0,560.0,3,0.0,547.5
"[3504638170, 3504638171, 3504638174]",BER ➔ STR ➔ BER ➔ STR,BER,STR,2140.0,2750.0,580.0,3,0.0,560.0
"[3504638170, 3504638177, 3504638548, 3504638799]",BER ➔ STR ➔ HAM ➔ VIE ➔ DUS,BER,DUS,2140.0,2765.0,595.0,4,0.0,625.0
"[3504638170, 3504638177, 3504638548, 3504638144]",BER ➔ STR ➔ HAM ➔ VIE ➔ CGN,BER,CGN,2140.0,2805.0,635.0,4,0.0,645.0
"[3504638170, 3504638177, 3504638548, 3504638259]",BER ➔ STR ➔ HAM ➔ VIE ➔ STR,BER,STR,2140.0,2800.0,630.0,4,0.0,632.5
"[3504638170, 3504638177, 3504638564, 3504638565]",BER ➔ STR ➔ HAM ➔ MXP ➔ HAM,BER,HAM,2140.0,2815.0,645.0,4,0.0,665.0
"[3504638170, 3504638177, 3504638564, 3504638827]",BER ➔ STR ➔ HAM ➔ MXP ➔ DUS,BER,DUS,2140.0,2810.0,640.0,4,0.0,657.5
"[3504638170, 3504638177, 3504638520, 3504638729]",BER ➔ STR ➔ HAM ➔ LHR ➔ DUS,BER,DUS,2140.0,2785.0,615.0,4,0.0,632.5
"[3504638170, 3504638177, 3504638520, 3504638110]",BER ➔ STR ➔ HAM ➔ LHR ➔ CGN,BER,CGN,2140.0,2810.0,640.0,4,0.0,645.0
"[3504638170, 3504638177, 3504638554, 3504638555]",BER ➔ STR ➔ HAM ➔ ZRH ➔ HAM,BER,HAM,2140.0,2790.0,620.0,4,0.0,630.0
"[3504638170, 3504638177, 3504638510]",BER ➔ STR ➔ HAM ➔ CDG,BER,CDG,2140.0,2675.0,505.0,3,0.0,532.5
"[3504638170, 3504638177, 3504638490]",BER ➔ STR ➔ HAM ➔ MUC,BER,MUC,2140.0,2690.0,520.0,3,0.0,535.0
"[3504638170, 3504638177, 3504638668, 3504638350]",BER ➔ STR ➔ HAM ➔ DUS ➔ SZG,BER,SZG,2140.0,2795.0,625.0,4,0.0,612.5
"[3504638170, 3504638177, 3504638668]",BER ➔ STR ➔ HAM ➔ DUS,BER,DUS,2140.0,2670.0,500.0,3,0.0,512.5
"[3504638170, 3504638177, 3504638670]",BER ➔ STR ➔ HAM ➔ DUS,BER,DUS,2140.0,2730.0,560.0,3,0.0,542.5
"[3504638170, 3504638177]",BER ➔ STR ➔ HAM,BER,HAM,2140.0,2455.0,285.0,2,0.0,377.5
"[3504638170, 3504638179]",BER ➔ STR ➔ VCE,BER,VCE,2140.0,2465.0,295.0,2,0.0,382.5
"[3504638170, 3504638201, 3504638739]",BER ➔ STR ➔ AGP ➔ DUS,BER,DUS,2140.0,2810.0,640.0,3,0.0,687.5
"[3504638170, 3504638201, 3504638587]",BER ➔ STR ➔ AGP ➔ BER,BER,BER,2140.0,2860.0,690.0,3,0.0,575.0
"[3504638170, 3504638223]",BER ➔ STR ➔ FAO,BER,FAO,2140.0,2650.0,480.0,2,0.0,530.0
"[3504638170, 3504638475, 3504638668, 3504638350]",BER ➔ STR ➔ HAM ➔ DUS ➔ SZG,BER,SZG,2140.0,2795.0,625.0,4,0.0,612.5
"[3504638170, 3504638475, 3504638668]",BER ➔ STR ➔ HAM ➔ DUS,BER,DUS,2140.0,2670.0,500.0,3,0.0,512.5
"[3504638170, 3504638475, 3504638670]",BER ➔ STR ➔ HAM ➔ DUS,BER,DUS,2140.0,2730.0,560.0,3,0.0,542.5
"[3504638170, 3504638475]",BER ➔ STR ➔ HAM,BER,HAM,2140.0,2570.0,400.0,2,0.0,435.0
"[3504638170, 3504638185, 3504638186]",BER ➔ STR ➔ LHR ➔ STR,BER,STR,2140.0,2765.0,595.0,3,0.0,597.5
"[3504638170, 3504638185, 3504638521]",BER ➔ STR ➔ LHR ➔ HAM,BER,HAM,2140.0,2790.0,620.0,3,0.0,610.0
"[3504638170, 3504638185, 3504638729]",BER ➔ STR ➔ LHR ➔ DUS,BER,DUS,2140.0,2785.0,615.0,3,0.0,600.0
"[3504638170, 3504638185, 3504638110]",BER ➔ STR ➔ LHR ➔ CGN,BER,CGN,2140.0,2810.0,640.0,3,0.0,612.5
"[3504638170, 3504638292, 3504638295]",BER ➔ STR ➔ FCO ➔ STR,BER,STR,2140.0,2790.0,620.0,3,0.0,610.0
"[3504638170, 3504638292, 3504638324]",BER ➔ STR ➔ FCO ➔ HAJ,BER,HAJ,2140.0,2855.0,685.0,3,0.0,655.0
"[3504638170, 3504638292, 3504638162]",BER ➔ STR ➔ FCO ➔ CGN,BER,CGN,2140.0,2860.0,690.0,3,0.0,655.0
"[3504638170, 3504638211, 3504638212]",BER ➔ STR ➔ PMI ➔ STR,BER,STR,2140.0,2835.0,665.0,3,0.0,655.0
"[3504638170, 3504638211, 3504638216]",BER ➔ STR ➔ PMI ➔ STR,BER,STR,2140.0,2855.0,685.0,3,0.0,665.0
"[3504638170, 3504638211, 3504638130]",BER ➔ STR ➔ PMI ➔ CGN,BER,CGN,2140.0,2870.0,700.0,3,0.0,680.0
"[3504638170, 3504638211, 3504638132]",BER ➔ STR ➔ PMI ➔ CGN,BER,CGN,2140.0,2905.0,735.0,3,0.0,697.5
[3504638788],DUS ➔ KRK,DUS,KRK,2140.0,2345.0,175.0,1,0.0,305.0
"[3504638817, 3504638681]",BGY ➔ DUS ➔ ARN,BGY,ARN,2150.0,2500.0,320.0,2,0.0,427.5
"[3504638817, 3504638738, 3504638739]",BGY ➔ DUS ➔ AGP ➔ DUS,BGY,DUS,2150.0,2810.0,630.0,3,0.0,702.5
"[3504638817, 3504638738, 3504638587]",BGY ➔ DUS ➔ AGP ➔ BER,BGY,BER,2150.0,2860.0,680.0,3,0.0,740.0
"[3504638817, 3504638762, 3504638763]",BGY ➔ DUS ➔ PMI ➔ DUS,BGY,DUS,2150.0,2730.0,550.0,3,0.0,625.0
"[3504638817, 3504638762, 3504638535]",BGY ➔ DUS ➔ PMI ➔ HAM,BGY,HAM,2150.0,2795.0,615.0,3,0.0,667.5
"[3504638817, 3504638762, 3504638759]",BGY ➔ DUS ➔ PMI ➔ DUS,BGY,DUS,2150.0,2785.0,605.0,3,0.0,652.5
"[3504638817, 3504638762, 3504638128]",BGY ➔ DUS ➔ PMI ➔ CGN,BGY,CGN,2150.0,2790.0,610.0,3,0.0,655.0
"[3504638817, 3504638762, 3504638761]",BGY ➔ DUS ➔ PMI ➔ DUS,BGY,DUS,2150.0,2810.0,630.0,3,0.0,665.0
"[3504638817, 3504638762, 3504638320]",BGY ➔ DUS ➔ PMI ➔ HAJ,BGY,HAJ,2150.0,2860.0,680.0,3,0.0,697.5
"[3504638817, 3504638762, 3504638212]",BGY ➔ DUS ➔ PMI ➔ STR,BGY,STR,2150.0,2835.0,655.0,3,0.0,670.0
"[3504638817, 3504638762, 3504638216]",BGY ➔ DUS ➔ PMI ➔ STR,BGY,STR,2150.0,2855.0,675.0,3,0.0,680.0
"[3504638817, 3504638762, 3504638130]",BGY ➔ DUS ➔ PMI ➔ CGN,BGY,CGN,2150.0,2870.0,690.0,3,0.0,695.0
"[3504638817, 3504638762, 3504638132]",BGY ➔ DUS ➔ PMI ➔ CGN,BGY,CGN,2150.0,2905.0,725.0,3,0.0,712.5
"[3504638817, 3504638726, 3504638727, 3504638350]",BGY ➔ DUS ➔ LHR ➔ DUS ➔ SZG,BGY,SZG,2150.0,2795.0,615.0,4,0.0,637.5
"[3504638817, 3504638726, 3504638727]",BGY ➔ DUS ➔ LHR ➔ DUS,BGY,DUS,2150.0,2665.0,485.0,3,0.0,535.0
"[3504638817, 3504638726, 3504638186]",BGY ➔ DUS ➔ LHR ➔ STR,BGY,STR,2150.0,2765.0,585.0,3,0.0,592.5
"[3504638817, 3504638726, 3504638521]",BGY ➔ DUS ➔ LHR ➔ HAM,BGY,HAM,2150.0,2790.0,610.0,3,0.0,605.0
"[3504638817, 3504638726, 3504638729]",BGY ➔ DUS ➔ LHR ➔ DUS,BGY,DUS,2150.0,2785.0,605.0,3,0.0,595.0
"[3504638817, 3504638726, 3504638110]",BGY ➔ DUS ➔ LHR ➔ CGN,BGY,CGN,2150.0,2810.0,630.0,3,0.0,607.5
"[3504638817, 3504638832, 3504638833]",BGY ➔ DUS ➔ SUF ➔ DUS,BGY,DUS,2150.0,2780.0,600.0,3,0.0,660.0
"[3504638817, 3504638758, 3504638759]",BGY ➔ DUS ➔ PMI ➔ DUS,BGY,DUS,2150.0,2785.0,605.0,3,0.0,652.5
"[3504638817, 3504638758, 3504638128]",BGY ➔ DUS ➔ PMI ➔ CGN,BGY,CGN,2150.0,2790.0,610.0,3,0.0,655.0
"[3504638817, 3504638758, 3504638761]",BGY ➔ DUS ➔ PMI ➔ DUS,BGY,DUS,2150.0,2810.0,630.0,3,0.0,665.0
"[3504638817, 3504638758, 3504638320]",BGY ➔ DUS ➔ PMI ➔ HAJ,BGY,HAJ,2150.0,2860.0,680.0,3,0.0,697.5
"[3504638817, 3504638758, 3504638212]",BGY ➔ DUS ➔ PMI ➔ STR,BGY,STR,2150.0,2835.0,655.0,3,0.0,670.0
"[3504638817, 3504638758, 3504638216]",BGY ➔ DUS ➔ PMI ➔ STR,BGY,STR,2150.0,2855.0,675.0,3,0.0,680.0
"[3504638817, 3504638758, 3504638130]",BGY ➔ DUS ➔ PMI ➔ CGN,BGY,CGN,2150.0,2870.0,690.0,3,0.0,695.0
"[3504638817, 3504638758, 3504638132]",BGY ➔ DUS ➔ PMI ➔ CGN,BGY,CGN,2150.0,2905.0,725.0,3,0.0,712.5
"[3504638817, 3504638720, 3504638721]",BGY ➔ DUS ➔ BCN ➔ DUS,BGY,DUS,2150.0,2795.0,615.0,3,0.0,650.0
"[3504638817, 3504638720, 3504638116]",BGY ➔ DUS ➔ BCN ➔ CGN,BGY,CGN,2150.0,2860.0,680.0,3,0.0,685.0
"[3504638817, 3504638720, 3504638198]",BGY ➔ DUS ➔ BCN ➔ STR,BGY,STR,2150.0,2850.0,670.0,3,0.0,670.0
"[3504638817, 3504638796, 3504638549]",BGY ➔ DUS ➔ VIE ➔ HAM,BGY,HAM,2150.0,2755.0,575.0,3,0.0,590.0
"[3504638817, 3504638796, 3504638799]",BGY ➔ DUS ➔ VIE ➔ DUS,BGY,DUS,2150.0,2765.0,585.0,3,0.0,597.5
"[3504638817, 3504638796, 3504638144]",BGY ➔ DUS ➔ VIE ➔ CGN,BGY,CGN,2150.0,2805.0,625.0,3,0.0,617.5
"[3504638817, 3504638796, 3504638259]",BGY ➔ DUS ➔ VIE ➔ STR,BGY,STR,2150.0,2800.0,620.0,3,0.0,605.0
"[3504638817, 3504638760, 3504638761]",BGY ➔ DUS ➔ PMI ➔ DUS,BGY,DUS,2150.0,2810.0,630.0,3,0.0,665.0
"[3504638817, 3504638760, 3504638320]",BGY ➔ DUS ➔ PMI ➔ HAJ,BGY,HAJ,2150.0,2860.0,680.0,3,0.0,697.5
"[3504638817, 3504638760, 3504638212]",BGY ➔ DUS ➔ PMI ➔ STR,BGY,STR,2150.0,2835.0,655.0,3,0.0,670.0
"[3504638817, 3504638760, 3504638216]",BGY ➔ DUS ➔ PMI ➔ STR,BGY,STR,2150.0,2855.0,675.0,3,0.0,680.0
"[3504638817, 3504638760, 3504638130]",BGY ➔ DUS ➔ PMI ➔ CGN,BGY,CGN,2150.0,2870.0,690.0,3,0.0,695.0
"[3504638817, 3504638760, 3504638132]",BGY ➔ DUS ➔ PMI ➔ CGN,BGY,CGN,2150.0,2905.0,725.0,3,0.0,712.5
"[3504638817, 3504638732, 3504638598]",BGY ➔ DUS ➔ BIO ➔ BER,BGY,BER,2150.0,2870.0,690.0,3,0.0,697.5
"[3504638817, 3504638840, 3504638841]",BGY ➔ DUS ➔ FCO ➔ DUS,BGY,DUS,2150.0,2795.0,615.0,3,0.0,645.0
"[3504638817, 3504638840, 3504638295]",BGY ➔ DUS ➔ FCO ➔ STR,BGY,STR,2150.0,2790.0,610.0,3,0.0,627.5
"[3504638817, 3504638840, 3504638324]",BGY ➔ DUS ➔ FCO ➔ HAJ,BGY,HAJ,2150.0,2855.0,675.0,3,0.0,672.5
"[3504638817, 3504638840, 3504638162]",BGY ➔ DUS ➔ FCO ➔ CGN,BGY,CGN,2150.0,2860.0,680.0,3,0.0,672.5
"[3504638817, 3504638804, 3504638656]",BGY ➔ DUS ➔ ZRH ➔ BER,BGY,BER,2150.0,2785.0,605.0,3,0.0,597.5
"[3504638817, 3504638804, 3504638150]",BGY ➔ DUS ➔ ZRH ➔ CGN,BGY,CGN,2150.0,2765.0,585.0,3,0.0,570.0
"[3504638817, 3504638804, 3504638555]",BGY ➔ DUS ➔ ZRH ➔ HAM,BGY,HAM,2150.0,2790.0,610.0,3,0.0,592.5
"[3504638817, 3504638687]",BGY ➔ DUS ➔ GOT,BGY,GOT,2150.0,2610.0,430.0,2,0.0,470.0
"[3504638817, 3504638667, 3504638670]",BGY ➔ DUS ➔ HAM ➔ DUS,BGY,DUS,2150.0,2730.0,550.0,3,0.0,540.0
"[3504638817, 3504638667]",BGY ➔ DUS ➔ HAM,BGY,HAM,2150.0,2575.0,395.0,2,0.0,435.0
"[3504638817, 3504638798, 3504638799]",BGY ➔ DUS ➔ VIE ➔ DUS,BGY,DUS,2150.0,2765.0,585.0,3,0.0,597.5
"[3504638817, 3504638798, 3504638144]",BGY ➔ DUS ➔ VIE ➔ CGN,BGY,CGN,2150.0,2805.0,625.0,3,0.0,617.5
"[3504638817, 3504638798, 3504638259]",BGY ➔ DUS ➔ VIE ➔ STR,BGY,STR,2150.0,2800.0,620.0,3,0.0,605.0
"[3504638817, 3504638812, 3504638278]",BGY ➔ DUS ➔ BUD ➔ STR,BGY,STR,2150.0,2820.0,640.0,3,0.0,627.5
"[3504638817, 3504638673, 3504638094]",BGY ➔ DUS ➔ BER ➔ CGN,BGY,CGN,2150.0,2730.0,550.0,3,0.0,552.5
"[3504638817, 3504638673, 3504638174]",BGY ➔ DUS ➔ BER ➔ STR,BGY,STR,2150.0,2750.0,570.0,3,0.0,565.0
"[3504638817, 3504638323, 3504638324]",BGY ➔ DUS ➔ (DUS🚌HAJ) ➔ FCO ➔ HAJ,BGY,HAJ,2150.0,2855.0,675.0,3,165.6,805.3
"[3504638817, 3504638323, 3504638162]",BGY ➔ DUS ➔ (DUS🚌HAJ) ➔ FCO ➔ CGN,BGY,CGN,2150.0,2860.0,680.0,3,165.6,805.3
"[3504638817, 3504638728, 3504638729]",BGY ➔ DUS ➔ LHR ➔ DUS,BGY,DUS,2150.0,2785.0,605.0,3,0.0,595.0
"[3504638817, 3504638728, 3504638110]",BGY ➔ DUS ➔ LHR ➔ CGN,BGY,CGN,2150.0,2810.0,630.0,3,0.0,607.5
"[3504638817, 3504638826, 3504638827]",BGY ➔ DUS ➔ MXP ➔ DUS,BGY,DUS,2150.0,2810.0,630.0,3,0.0,617.5
"[3504638817, 3504638669]",BGY ➔ DUS ➔ HAM,BGY,HAM,2150.0,2635.0,455.0,2,0.0,465.0
[3504638817],BGY ➔ DUS,BGY,DUS,2150.0,2340.0,160.0,1,0.0,290.0
"[3504638784, 3504638785]",DUS ➔ HER ➔ DUS,DUS,DUS,2150.0,2700.0,520.0,2,0.0,475.0
"[3504638784, 3504638543]",DUS ➔ HER ➔ HAM,DUS,HAM,2150.0,2805.0,625.0,2,0.0,680.0
"[3504638829, 3504638738, 3504638739]",BLQ ➔ DUS ➔ AGP ➔ DUS,BLQ,DUS,2150.0,2810.0,630.0,3,0.0,707.5
"[3504638829, 3504638738, 3504638587]",BLQ ➔ DUS ➔ AGP ➔ BER,BLQ,BER,2150.0,2860.0,680.0,3,0.0,745.0
"[3504638829, 3504638762, 3504638763]",BLQ ➔ DUS ➔ PMI ➔ DUS,BLQ,DUS,2150.0,2730.0,550.0,3,0.0,630.0
"[3504638829, 3504638762, 3504638535]",BLQ ➔ DUS ➔ PMI ➔ HAM,BLQ,HAM,2150.0,2795.0,615.0,3,0.0,672.5
"[3504638829, 3504638762, 3504638759]",BLQ ➔ DUS ➔ PMI ➔ DUS,BLQ,DUS,2150.0,2785.0,605.0,3,0.0,657.5
"[3504638829, 3504638762, 3504638128]",BLQ ➔ DUS ➔ PMI ➔ CGN,BLQ,CGN,2150.0,2790.0,610.0,3,0.0,660.0
"[3504638829, 3504638762, 3504638761]",BLQ ➔ DUS ➔ PMI ➔ DUS,BLQ,DUS,2150.0,2810.0,630.0,3,0.0,670.0
"[3504638829, 3504638762, 3504638320]",BLQ ➔ DUS ➔ PMI ➔ HAJ,BLQ,HAJ,2150.0,2860.0,680.0,3,0.0,702.5
"[3504638829, 3504638762, 3504638212]",BLQ ➔ DUS ➔ PMI ➔ STR,BLQ,STR,2150.0,2835.0,655.0,3,0.0,675.0
"[3504638829, 3504638762, 3504638216]",BLQ ➔ DUS ➔ PMI ➔ STR,BLQ,STR,2150.0,2855.0,675.0,3,0.0,685.0
"[3504638829, 3504638762, 3504638130]",BLQ ➔ DUS ➔ PMI ➔ CGN,BLQ,CGN,2150.0,2870.0,690.0,3,0.0,700.0
"[3504638829, 3504638762, 3504638132]",BLQ ➔ DUS ➔ PMI ➔ CGN,BLQ,CGN,2150.0,2905.0,725.0,3,0.0,717.5
"[3504638829, 3504638726, 3504638727, 3504638350]",BLQ ➔ DUS ➔ LHR ➔ DUS ➔ SZG,BLQ,SZG,2150.0,2795.0,615.0,4,0.0,642.5
"[3504638829, 3504638726, 3504638727]",BLQ ➔ DUS ➔ LHR ➔ DUS,BLQ,DUS,2150.0,2665.0,485.0,3,0.0,540.0
"[3504638829, 3504638726, 3504638186]",BLQ ➔ DUS ➔ LHR ➔ STR,BLQ,STR,2150.0,2765.0,585.0,3,0.0,597.5
"[3504638829, 3504638726, 3504638521]",BLQ ➔ DUS ➔ LHR ➔ HAM,BLQ,HAM,2150.0,2790.0,610.0,3,0.0,610.0
"[3504638829, 3504638726, 3504638729]",BLQ ➔ DUS ➔ LHR ➔ DUS,BLQ,DUS,2150.0,2785.0,605.0,3,0.0,600.0
"[3504638829, 3504638726, 3504638110]",BLQ ➔ DUS ➔ LHR ➔ CGN,BLQ,CGN,2150.0,2810.0,630.0,3,0.0,612.5
"[3504638829, 3504638832, 3504638833]",BLQ ➔ DUS ➔ SUF ➔ DUS,BLQ,DUS,2150.0,2780.0,600.0,3,0.0,665.0
"[3504638829, 3504638758, 3504638759]",BLQ ➔ DUS ➔ PMI ➔ DUS,BLQ,DUS,2150.0,2785.0,605.0,3,0.0,657.5
"[3504638829, 3504638758, 3504638128]",BLQ ➔ DUS ➔ PMI ➔ CGN,BLQ,CGN,2150.0,2790.0,610.0,3,0.0,660.0
"[3504638829, 3504638758, 3504638761]",BLQ ➔ DUS ➔ PMI ➔ DUS,BLQ,DUS,2150.0,2810.0,630.0,3,0.0,670.0
"[3504638829, 3504638758, 3504638320]",BLQ ➔ DUS ➔ PMI ➔ HAJ,BLQ,HAJ,2150.0,2860.0,680.0,3,0.0,702.5
"[3504638829, 3504638758, 3504638212]",BLQ ➔ DUS ➔ PMI ➔ STR,BLQ,STR,2150.0,2835.0,655.0,3,0.0,675.0
"[3504638829, 3504638758, 3504638216]",BLQ ➔ DUS ➔ PMI ➔ STR,BLQ,STR,2150.0,2855.0,675.0,3,0.0,685.0
"[3504638829, 3504638758, 3504638130]",BLQ ➔ DUS ➔ PMI ➔ CGN,BLQ,CGN,2150.0,2870.0,690.0,3,0.0,700.0
"[3504638829, 3504638758, 3504638132]",BLQ ➔ DUS ➔ PMI ➔ CGN,BLQ,CGN,2150.0,2905.0,725.0,3,0.0,717.5
"[3504638829, 3504638720, 3504638721]",BLQ ➔ DUS ➔ BCN ➔ DUS,BLQ,DUS,2150.0,2795.0,615.0,3,0.0,655.0
"[3504638829, 3504638720, 3504638116]",BLQ ➔ DUS ➔ BCN ➔ CGN,BLQ,CGN,2150.0,2860.0,680.0,3,0.0,690.0
"[3504638829, 3504638720, 3504638198]",BLQ ➔ DUS ➔ BCN ➔ STR,BLQ,STR,2150.0,2850.0,670.0,3,0.0,675.0
"[3504638829, 3504638796, 3504638549]",BLQ ➔ DUS ➔ VIE ➔ HAM,BLQ,HAM,2150.0,2755.0,575.0,3,0.0,595.0
"[3504638829, 3504638796, 3504638799]",BLQ ➔ DUS ➔ VIE ➔ DUS,BLQ,DUS,2150.0,2765.0,585.0,3,0.0,602.5
"[3504638829, 3504638796, 3504638144]",BLQ ➔ DUS ➔ VIE ➔ CGN,BLQ,CGN,2150.0,2805.0,625.0,3,0.0,622.5
"[3504638829, 3504638796, 3504638259]",BLQ ➔ DUS ➔ VIE ➔ STR,BLQ,STR,2150.0,2800.0,620.0,3,0.0,610.0
"[3504638829, 3504638760, 3504638761]",BLQ ➔ DUS ➔ PMI ➔ DUS,BLQ,DUS,2150.0,2810.0,630.0,3,0.0,670.0
"[3504638829, 3504638760, 3504638320]",BLQ ➔ DUS ➔ PMI ➔ HAJ,BLQ,HAJ,2150.0,2860.0,680.0,3,0.0,702.5
"[3504638829, 3504638760, 3504638212]",BLQ ➔ DUS ➔ PMI ➔ STR,BLQ,STR,2150.0,2835.0,655.0,3,0.0,675.0
"[3504638829, 3504638760, 3504638216]",BLQ ➔ DUS ➔ PMI ➔ STR,BLQ,STR,2150.0,2855.0,675.0,3,0.0,685.0
"[3504638829, 3504638760, 3504638130]",BLQ ➔ DUS ➔ PMI ➔ CGN,BLQ,CGN,2150.0,2870.0,690.0,3,0.0,700.0
"[3504638829, 3504638760, 3504638132]",BLQ ➔ DUS ➔ PMI ➔ CGN,BLQ,CGN,2150.0,2905.0,725.0,3,0.0,717.5
"[3504638829, 3504638732, 3504638598]",BLQ ➔ DUS ➔ BIO ➔ BER,BLQ,BER,2150.0,2870.0,690.0,3,0.0,702.5
