LEG_ID,DEPARTURE_AIRPORT,ARRIVAL_AIRPORT,SCHEDULED_DEPARTURE_TIME,SCHEDULED_ARRIVAL_TIME,AIRCRAFT_TYPE
3506734638,CGN,OLB,2025-06-03 11:50:00,2025-06-03 13:55:00,319
3506734639,OLB,CGN,2025-06-03 14:35:00,2025-06-03 16:30:00,319
3506734640,CGN,PMO,2025-06-03 17:10:00,2025-06-03 19:35:00,320
3506734641,PMO,CGN,2025-06-03 20:20:00,2025-06-03 22:45:00,320
3506734642,CGN,BDS,2025-06-03 06:40:00,2025-06-03 09:00:00,319
3506734643,BDS,CGN,2025-06-03 09:45:00,2025-06-03 12:00:00,319
3506734644,CGN,ALC,2025-06-03 06:05:00,2025-06-03 08:40:00,737
3506734645,ALC,CGN,2025-06-03 09:25:00,2025-06-03 12:05:00,737
3506734646,CGN,NAP,2025-06-03 10:30:00,2025-06-03 12:40:00,320
3506734647,NAP,CGN,2025-06-03 13:30:00,2025-06-03 15:45:00,320
3506734648,CGN,FCO,2025-06-03 12:40:00,2025-06-03 14:40:00,319
3506734649,FCO,CGN,2025-06-03 15:30:00,2025-06-03 17:30:00,319
3506734650,CGN,PSA,2025-06-03 11:55:00,2025-06-03 13:35:00,319
3506734651,PSA,CGN,2025-06-03 14:20:00,2025-06-03 16:00:00,319
3506734652,CGN,SPU,2025-06-03 20:45:00,2025-06-03 22:30:00,737
3506734653,SPU,CGN,2025-06-03 23:10:00,2025-06-04 01:00:00,737
3506734654,STR,BER,2025-06-03 06:25:00,2025-06-03 07:35:00,319
3506734655,BER,STR,2025-06-03 08:15:00,2025-06-03 09:25:00,319
3506734656,STR,BER,2025-06-03 15:05:00,2025-06-03 16:15:00,320
3506734657,BER,STR,2025-06-03 16:55:00,2025-06-03 18:05:00,319
3506734658,STR,BER,2025-06-03 18:40:00,2025-06-03 19:50:00,320
3506734659,BER,STR,2025-06-03 20:30:00,2025-06-03 21:40:00,320
3506734660,STR,HAM,2025-06-03 06:20:00,2025-06-03 07:30:00,320
3506734661,HAM,STR,2025-06-03 08:10:00,2025-06-03 09:25:00,320
3506734662,STR,BRE,2025-06-03 07:00:00,2025-06-03 08:05:00,320
3506734663,BRE,STR,2025-06-03 08:50:00,2025-06-03 09:55:00,320
3506734664,STR,HAM,2025-06-03 09:40:00,2025-06-03 10:50:00,320
3506734665,HAM,STR,2025-06-03 11:30:00,2025-06-03 12:45:00,320
3506734666,STR,HAM,2025-06-03 17:55:00,2025-06-03 19:05:00,319
3506734667,HAM,STR,2025-06-03 19:45:00,2025-06-03 21:00:00,319
3506734668,STR,HAM,2025-06-03 18:50:00,2025-06-03 20:00:00,320
3506734670,HAM,STR,2025-06-03 20:35:00,2025-06-03 21:50:00,320
3506734669,STR,KGS,2025-06-03 15:55:00,2025-06-03 18:55:00,320
3506734671,KGS,STR,2025-06-03 19:40:00,2025-06-03 22:45:00,320
3506734672,STR,EBL,2025-06-03 07:00:00,2025-06-03 11:30:00,320
3506734674,EBL,STR,2025-06-03 12:35:00,2025-06-03 17:25:00,320
3506734673,STR,LHR,2025-06-03 07:40:00,2025-06-03 09:25:00,320
3506734675,LHR,STR,2025-06-03 10:10:00,2025-06-03 11:45:00,320
3506734676,STR,LHR,2025-06-03 13:05:00,2025-06-03 14:50:00,319
3506734677,LHR,STR,2025-06-03 15:35:00,2025-06-03 17:10:00,319
3506734678,STR,LHR,2025-06-03 17:20:00,2025-06-03 19:05:00,319
3506734679,LHR,STR,2025-06-03 20:00:00,2025-06-03 21:35:00,319
3506734680,STR,OTP,2025-06-03 07:15:00,2025-06-03 09:30:00,320
3506734684,STR,BCN,2025-06-03 18:25:00,2025-06-03 20:15:00,320
3506734681,OTP,STR,2025-06-03 10:15:00,2025-06-03 12:30:00,320
3506734682,STR,BCN,2025-06-03 06:35:00,2025-06-03 08:25:00,319
3506734683,BCN,STR,2025-06-03 09:10:00,2025-06-03 11:10:00,319
3506734685,BCN,STR,2025-06-03 21:00:00,2025-06-03 23:00:00,320
3506734686,STR,VLC,2025-06-03 10:25:00,2025-06-03 12:40:00,320
3506734687,VLC,STR,2025-06-03 13:20:00,2025-06-03 15:35:00,320
3506734688,STR,AGP,2025-06-03 16:40:00,2025-06-03 19:25:00,320
3506734689,AGP,STR,2025-06-03 20:10:00,2025-06-03 22:55:00,320
3506734690,STR,IBZ,2025-06-03 13:15:00,2025-06-03 15:25:00,319
3506734691,IBZ,STR,2025-06-03 16:10:00,2025-06-03 18:20:00,319
3506734692,STR,PMI,2025-06-03 06:05:00,2025-06-03 08:05:00,320
3506734693,PMI,STR,2025-06-03 15:05:00,2025-06-03 17:10:00,320
3506734694,STR,PMI,2025-06-03 06:20:00,2025-06-03 08:20:00,320
3506734695,PMI,STR,2025-06-03 15:30:00,2025-06-03 17:35:00,320
3506734696,STR,PMI,2025-06-03 13:25:00,2025-06-03 15:25:00,320
3506734697,PMI,STR,2025-06-03 16:15:00,2025-06-03 18:15:00,320
3506734701,PMI,STR,2025-06-03 21:25:00,2025-06-03 23:25:00,320
3506734698,STR,PMI,2025-06-03 18:15:00,2025-06-03 20:15:00,320
3506734699,PMI,STR,2025-06-03 21:05:00,2025-06-03 23:10:00,320
3506734700,STR,PMI,2025-06-03 18:40:00,2025-06-03 20:40:00,320
3506734702,STR,LIS,2025-06-03 15:40:00,2025-06-03 18:40:00,320
3506734703,LIS,STR,2025-06-03 19:20:00,2025-06-03 22:20:00,320
3506734704,STR,CFU,2025-06-03 10:05:00,2025-06-03 12:10:00,320
3506734705,CFU,STR,2025-06-03 12:55:00,2025-06-03 15:10:00,320
3506734706,STR,FAO,2025-06-03 05:50:00,2025-06-03 08:50:00,319
3506734707,FAO,STR,2025-06-03 09:30:00,2025-06-03 12:25:00,319
3506734708,STR,LCA,2025-06-03 14:30:00,2025-06-03 18:00:00,319
3506734709,LCA,STR,2025-06-03 18:55:00,2025-06-03 22:55:00,319
3506734710,STR,HER,2025-06-03 13:40:00,2025-06-03 16:30:00,320
3506734711,HER,STR,2025-06-03 17:15:00,2025-06-03 20:15:00,320
3506734712,STR,SKG,2025-06-03 06:20:00,2025-06-03 08:35:00,320
3506734713,SKG,STR,2025-06-03 09:20:00,2025-06-03 11:40:00,320
3506734714,STR,ATH,2025-06-03 17:05:00,2025-06-03 19:45:00,319
3506734715,ATH,STR,2025-06-03 20:25:00,2025-06-03 23:15:00,319
3506734716,STR,KVA,2025-06-03 05:50:00,2025-06-03 08:10:00,320
3506734717,KVA,STR,2025-06-03 08:55:00,2025-06-03 11:20:00,320
3506734718,STR,RHO,2025-06-03 15:55:00,2025-06-03 18:55:00,320
3506734719,RHO,STR,2025-06-03 19:40:00,2025-06-03 22:55:00,320
3506734720,STR,RMO,2025-06-03 07:00:00,2025-06-03 09:15:00,320
3506734721,RMO,STR,2025-06-03 09:55:00,2025-06-03 12:25:00,320
3506734722,STR,OPO,2025-06-03 12:15:00,2025-06-03 15:00:00,320
3506734723,OPO,STR,2025-06-03 15:40:00,2025-06-03 18:15:00,320
3506734724,STR,VIE,2025-06-03 06:40:00,2025-06-03 07:55:00,320
3506734725,VIE,STR,2025-06-03 08:30:00,2025-06-03 09:45:00,320
3506734726,STR,VIE,2025-06-03 18:55:00,2025-06-03 20:10:00,319
3506734727,VIE,STR,2025-06-03 20:55:00,2025-06-03 22:10:00,319
3506734728,STR,BUD,2025-06-03 06:25:00,2025-06-03 07:50:00,320
3506734729,BUD,STR,2025-06-03 08:35:00,2025-06-03 10:05:00,320
3506734730,STR,BUD,2025-06-03 19:05:00,2025-06-03 20:30:00,320
3506734731,BUD,STR,2025-06-03 21:05:00,2025-06-03 22:35:00,320
3506734732,STR,CTA,2025-06-03 07:00:00,2025-06-03 09:15:00,319
3506734733,CTA,STR,2025-06-03 10:00:00,2025-06-03 12:20:00,319
3506734734,STR,CTA,2025-06-03 17:40:00,2025-06-03 19:55:00,320
3506734735,CTA,STR,2025-06-03 20:35:00,2025-06-03 22:55:00,320
3506734736,STR,MXP,2025-06-03 06:10:00,2025-06-03 07:20:00,320
3506734737,MXP,STR,2025-06-03 08:00:00,2025-06-03 09:05:00,320
3506734738,STR,MXP,2025-06-03 13:45:00,2025-06-03 14:55:00,319
3506734739,MXP,STR,2025-06-03 15:35:00,2025-06-03 16:40:00,319
3506734740,STR,OLB,2025-06-03 11:00:00,2025-06-03 12:40:00,320
3506734741,OLB,STR,2025-06-03 13:20:00,2025-06-03 15:00:00,320
3506734743,STR,BRI,2025-06-03 13:30:00,2025-06-03 15:20:00,320
3506734742,BRI,STR,2025-06-03 16:05:00,2025-06-03 17:50:00,320
3506734747,NAP,STR,2025-06-03 09:20:00,2025-06-03 11:10:00,319
3506734744,STR,SUF,2025-06-03 18:20:00,2025-06-03 20:25:00,319
3506734745,SUF,STR,2025-06-03 21:05:00,2025-06-03 23:10:00,319
3506734746,STR,NAP,2025-06-03 06:45:00,2025-06-03 08:40:00,319
3506734748,STR,CAG,2025-06-03 11:55:00,2025-06-03 13:50:00,319
3506734749,CAG,STR,2025-06-03 14:30:00,2025-06-03 16:15:00,319
3506734750,STR,FCO,2025-06-03 12:15:00,2025-06-03 13:55:00,320
3506734751,FCO,STR,2025-06-03 14:40:00,2025-06-03 16:20:00,320
3506734752,STR,SPU,2025-06-03 10:30:00,2025-06-03 12:05:00,320
3506734753,SPU,STR,2025-06-03 12:45:00,2025-06-03 14:15:00,320
3506734754,STR,ZAG,2025-06-03 10:10:00,2025-06-03 11:30:00,319
3506734755,ZAG,STR,2025-06-03 12:10:00,2025-06-03 13:30:00,319
3506734756,HAJ,FAO,2025-06-03 06:15:00,2025-06-03 09:40:00,320
3506734757,FAO,HAJ,2025-06-03 10:25:00,2025-06-03 13:55:00,320
3506734758,HAJ,PMI,2025-06-03 05:05:00,2025-06-03 07:35:00,320
3506734759,PMI,HAJ,2025-06-03 21:30:00,2025-06-04 00:05:00,320
3506734760,HAJ,SKG,2025-06-03 18:40:00,2025-06-03 21:10:00,320
3506734761,SKG,HAJ,2025-06-03 21:50:00,2025-06-04 00:25:00,320
3506734762,HAJ,OLB,2025-06-03 08:05:00,2025-06-03 10:20:00,320
3506734763,OLB,HAJ,2025-06-03 11:05:00,2025-06-03 13:10:00,320
3506734764,DTM,SKG,2025-06-03 15:20:00,2025-06-03 17:55:00,320
3506734765,SKG,DTM,2025-06-03 18:40:00,2025-06-03 21:25:00,320
3506734766,DTM,SPU,2025-06-03 09:50:00,2025-06-03 11:40:00,320
3506734767,SPU,DTM,2025-06-03 12:20:00,2025-06-03 14:15:00,320
3506734768,DTM,PMI,2025-06-03 11:20:00,2025-06-03 13:35:00,320
3506734769,PMI,DTM,2025-06-03 08:00:00,2025-06-03 10:25:00,320
3506734770,DTM,PMI,2025-06-03 19:25:00,2025-06-03 21:40:00,320
3506734771,PMI,DTM,2025-06-03 15:45:00,2025-06-03 18:10:00,320
3506734772,NUE,HER,2025-06-03 04:05:00,2025-06-03 07:00:00,320
3506734773,HER,NUE,2025-06-03 07:50:00,2025-06-03 10:55:00,320
3506734778,PRG,DUS,2025-06-03 15:20:00,2025-06-03 16:35:00,320
3506734779,DUS,PRG,2025-06-03 21:00:00,2025-06-03 22:15:00,320
3506734784,SZG,DUS,2025-06-03 08:35:00,2025-06-03 09:45:00,320
3506734786,DUS,SZG,2025-06-03 06:40:00,2025-06-03 07:55:00,320
3506734799,BER,ARN,2025-06-03 19:10:00,2025-06-03 20:45:00,319
3506734798,ARN,BER,2025-06-03 16:50:00,2025-06-03 18:25:00,319
3506734806,DUS,PRN,2025-06-03 10:25:00,2025-06-03 12:50:00,320
3506734807,PRN,DUS,2025-06-03 13:30:00,2025-06-03 16:00:00,320
3506734816,PMI,NUE,2025-06-03 23:15:00,2025-06-04 01:25:00,320
3506734817,NUE,PMI,2025-06-03 04:00:00,2025-06-03 06:10:00,320
3506734818,PMI,NUE,2025-06-03 14:35:00,2025-06-03 16:45:00,320
3506734819,NUE,PMI,2025-06-03 11:40:00,2025-06-03 13:50:00,320
3506734824,PMI,NUE,2025-06-03 23:35:00,2025-06-04 01:45:00,320
3506734831,PMI,HAJ,2025-06-03 19:00:00,2025-06-03 21:35:00,320
3506734832,HAJ,PMI,2025-06-03 15:25:00,2025-06-03 17:55:00,320
3506734833,PMI,HAJ,2025-06-03 14:30:00,2025-06-03 17:05:00,320
3506734834,HAJ,PMI,2025-06-03 18:10:00,2025-06-03 20:40:00,320
3506734848,HAM,STR,2025-06-03 06:30:00,2025-06-03 07:45:00,319
3506734849,STR,HAM,2025-06-03 08:20:00,2025-06-03 09:30:00,319
3506734851,HAM,STR,2025-06-03 18:30:00,2025-06-03 19:45:00,320
3506734850,STR,HAM,2025-06-03 20:25:00,2025-06-03 21:35:00,320
3506734852,HAM,MUC,2025-06-03 06:30:00,2025-06-03 07:50:00,319
3506734853,MUC,HAM,2025-06-03 08:25:00,2025-06-03 09:45:00,319
3506734854,HAM,MUC,2025-06-03 10:10:00,2025-06-03 11:30:00,319
3506734855,MUC,HAM,2025-06-03 12:15:00,2025-06-03 13:35:00,319
3506734856,HAM,MUC,2025-06-03 18:40:00,2025-06-03 20:00:00,320
3506734857,MUC,HAM,2025-06-03 20:40:00,2025-06-03 22:00:00,320
3506734858,HAM,ARN,2025-06-03 13:45:00,2025-06-03 15:20:00,319
3506734859,ARN,HAM,2025-06-03 11:40:00,2025-06-03 13:10:00,319
3506734860,HAM,SZG,2025-06-03 18:40:00,2025-06-03 19:55:00,320
3506734861,SZG,HAM,2025-06-03 20:35:00,2025-06-03 21:50:00,320
3506734862,HAM,KGS,2025-06-03 13:15:00,2025-06-03 16:30:00,320
3506734863,KGS,HAM,2025-06-03 17:20:00,2025-06-03 20:45:00,320
3506734864,HAM,CDG,2025-06-03 18:35:00,2025-06-03 20:05:00,320
3506734865,CDG,HAM,2025-06-03 20:45:00,2025-06-03 22:15:00,320
3506734869,LHR,HAM,2025-06-03 09:45:00,2025-06-03 11:20:00,320
3506734866,HAM,NCE,2025-06-03 16:20:00,2025-06-03 18:25:00,319
3506734867,NCE,HAM,2025-06-03 19:05:00,2025-06-03 21:05:00,319
3506734868,HAM,LHR,2025-06-03 07:25:00,2025-06-03 09:05:00,320
3506734870,HAM,LHR,2025-06-03 13:30:00,2025-06-03 15:10:00,320
3506734871,LHR,HAM,2025-06-03 15:50:00,2025-06-03 17:25:00,320
3506734872,HAM,LHR,2025-06-03 18:05:00,2025-06-03 19:45:00,319
3506734873,LHR,HAM,2025-06-03 20:25:00,2025-06-03 22:00:00,319
3506734874,HAM,IBZ,2025-06-03 11:35:00,2025-06-03 14:30:00,320
3506734875,IBZ,HAM,2025-06-03 15:10:00,2025-06-03 18:00:00,320
3506734876,HAM,BCN,2025-06-03 07:00:00,2025-06-03 09:35:00,319
3506734877,BCN,HAM,2025-06-03 10:20:00,2025-06-03 13:05:00,319
3506734878,HAM,VLC,2025-06-03 06:25:00,2025-06-03 09:15:00,319
3506734879,VLC,HAM,2025-06-03 09:55:00,2025-06-03 12:45:00,319
3506734880,HAM,XRY,2025-06-03 06:00:00,2025-06-03 09:25:00,320
3506734881,XRY,HAM,2025-06-03 10:05:00,2025-06-03 13:35:00,320
3506734882,HAM,AGP,2025-06-03 06:05:00,2025-06-03 09:35:00,320
3506734883,AGP,HAM,2025-06-03 10:15:00,2025-06-03 13:30:00,320
3506734884,HAM,OPO,2025-06-03 06:40:00,2025-06-03 09:45:00,319
3506734885,OPO,HAM,2025-06-03 10:30:00,2025-06-03 13:25:00,319
3506734886,HAM,PMI,2025-06-03 06:05:00,2025-06-03 08:45:00,320
3506734887,PMI,HAM,2025-06-03 09:30:00,2025-06-03 12:10:00,320
3506734888,HAM,PMI,2025-06-03 05:55:00,2025-06-03 08:35:00,321
3506734889,PMI,HAM,2025-06-03 09:25:00,2025-06-03 12:05:00,321
3506734890,HAM,PMI,2025-06-03 18:25:00,2025-06-03 21:05:00,320
3506734891,PMI,HAM,2025-06-03 15:00:00,2025-06-03 17:40:00,320
3506734892,HAM,PMI,2025-06-03 13:40:00,2025-06-03 16:20:00,321
3506734893,PMI,HAM,2025-06-03 17:10:00,2025-06-03 19:50:00,321
3506734894,HAM,PMI,2025-06-03 16:05:00,2025-06-03 18:45:00,319
3506734895,PMI,HAM,2025-06-03 19:35:00,2025-06-03 22:15:00,319
3506734896,HAM,CFU,2025-06-03 07:05:00,2025-06-03 09:45:00,321
3506734897,CFU,HAM,2025-06-03 10:35:00,2025-06-03 13:20:00,321
3506734898,HAM,FAO,2025-06-03 06:30:00,2025-06-03 10:00:00,320
3506734899,FAO,HAM,2025-06-03 10:40:00,2025-06-03 14:05:00,320
3506734900,HAM,RHO,2025-06-03 14:35:00,2025-06-03 18:00:00,320
3506734901,RHO,HAM,2025-06-03 18:45:00,2025-06-03 22:25:00,320
3506734902,HAM,HER,2025-06-03 14:25:00,2025-06-03 17:45:00,321
3506734903,HER,HAM,2025-06-03 18:45:00,2025-06-03 22:15:00,321
3506734904,HAM,VIE,2025-06-03 06:45:00,2025-06-03 08:15:00,320
3506734905,VIE,HAM,2025-06-03 09:00:00,2025-06-03 10:30:00,320
3506734909,VIE,HAM,2025-06-03 19:55:00,2025-06-03 21:25:00,319
3506734906,HAM,VIE,2025-06-03 14:15:00,2025-06-03 15:45:00,320
3506734907,VIE,HAM,2025-06-03 16:25:00,2025-06-03 17:55:00,320
3506734908,HAM,VIE,2025-06-03 17:45:00,2025-06-03 19:15:00,319
3506734910,HAM,ZRH,2025-06-03 07:00:00,2025-06-03 08:25:00,319
3506734911,ZRH,HAM,2025-06-03 09:00:00,2025-06-03 10:25:00,319
3506734912,HAM,ZRH,2025-06-03 13:50:00,2025-06-03 15:15:00,319
3506734913,ZRH,HAM,2025-06-03 15:55:00,2025-06-03 17:20:00,319
3506734914,HAM,ZRH,2025-06-03 18:25:00,2025-06-03 19:50:00,320
3506734915,ZRH,HAM,2025-06-03 20:35:00,2025-06-03 22:00:00,320
3506734916,HAM,CTA,2025-06-03 14:55:00,2025-06-03 17:45:00,319
3506734917,CTA,HAM,2025-06-03 18:30:00,2025-06-03 21:20:00,319
3506734918,HAM,MXP,2025-06-03 17:40:00,2025-06-03 19:30:00,320
3506734920,MXP,HAM,2025-06-03 20:15:00,2025-06-03 22:00:00,320
3506734919,HAM,BRI,2025-06-03 06:15:00,2025-06-03 08:35:00,320
3506734921,BRI,HAM,2025-06-03 09:20:00,2025-06-03 11:40:00,320
3506734922,HAM,FCO,2025-06-03 12:30:00,2025-06-03 14:45:00,320
3506734923,FCO,HAM,2025-06-03 15:25:00,2025-06-03 17:40:00,320
3506734924,HAM,LCA,2025-06-03 12:10:00,2025-06-03 16:10:00,319
3506734925,LCA,HAM,2025-06-03 17:10:00,2025-06-03 21:30:00,319
3506734926,HAM,EBL,2025-06-03 07:05:00,2025-06-03 11:50:00,320
3506734927,EBL,HAM,2025-06-03 12:50:00,2025-06-03 17:50:00,320
3506734928,HAM,SPU,2025-06-03 10:40:00,2025-06-03 12:40:00,319
3506734929,SPU,HAM,2025-06-03 13:20:00,2025-06-03 15:20:00,319
3506734930,BER,STR,2025-06-03 06:50:00,2025-06-03 08:00:00,320
3506734931,STR,BER,2025-06-03 08:45:00,2025-06-03 09:55:00,320
3506734932,BER,STR,2025-06-03 11:20:00,2025-06-03 12:30:00,319
3506734933,STR,BER,2025-06-03 13:15:00,2025-06-03 14:25:00,319
3506734934,BER,STR,2025-06-03 19:35:00,2025-06-03 20:45:00,320
3506734938,BER,CGN,2025-06-03 07:05:00,2025-06-03 08:10:00,319
3506734935,STR,BER,2025-06-03 21:25:00,2025-06-03 22:35:00,320
3506734936,BER,DUS,2025-06-03 07:15:00,2025-06-03 08:20:00,320
3506734937,DUS,BER,2025-06-03 09:00:00,2025-06-03 10:10:00,320
3506734939,CGN,BER,2025-06-03 08:50:00,2025-06-03 10:00:00,319
3506734940,BER,NCE,2025-06-03 15:00:00,2025-06-03 17:15:00,320
3506734941,NCE,BER,2025-06-03 17:55:00,2025-06-03 20:05:00,320
3506734942,BER,AGP,2025-06-03 10:45:00,2025-06-03 14:20:00,320
3506734943,AGP,BER,2025-06-03 15:00:00,2025-06-03 18:15:00,320
3506734944,BER,XRY,2025-06-03 06:00:00,2025-06-03 09:40:00,320
3506734945,XRY,BER,2025-06-03 10:50:00,2025-06-03 14:10:00,320
3506734946,BER,PMI,2025-06-03 10:50:00,2025-06-03 13:30:00,320
3506734947,PMI,BER,2025-06-03 14:15:00,2025-06-03 16:55:00,320
3506734948,BER,PMI,2025-06-03 14:50:00,2025-06-03 17:30:00,321
3506734949,PMI,BER,2025-06-03 18:20:00,2025-06-03 21:00:00,321
3506734950,BER,PMI,2025-06-03 06:35:00,2025-06-03 09:15:00,321
3506734951,PMI,BER,2025-06-03 10:10:00,2025-06-03 12:50:00,321
3506734952,BER,RHO,2025-06-03 06:35:00,2025-06-03 09:40:00,321
3506734953,RHO,BER,2025-06-03 10:30:00,2025-06-03 13:45:00,321
3506734954,BER,HER,2025-06-03 14:25:00,2025-06-03 17:25:00,321
3506734955,HER,BER,2025-06-03 18:15:00,2025-06-03 21:20:00,321
3506734956,BER,CFU,2025-06-03 13:10:00,2025-06-03 15:40:00,320
3506734957,CFU,BER,2025-06-03 16:25:00,2025-06-03 18:55:00,320
3506734958,BER,ZRH,2025-06-03 06:45:00,2025-06-03 08:15:00,320
3506734959,ZRH,BER,2025-06-03 09:05:00,2025-06-03 10:45:00,320
3506734960,BER,ZRH,2025-06-03 18:00:00,2025-06-03 19:30:00,320
3506734961,ZRH,BER,2025-06-03 20:15:00,2025-06-03 21:55:00,320
3506734962,BER,SPU,2025-06-03 17:45:00,2025-06-03 19:30:00,320
3506734963,SPU,BER,2025-06-03 20:10:00,2025-06-03 21:55:00,320
3506734964,DUS,GWT,2025-06-03 15:15:00,2025-06-03 16:20:00,319
3506734965,GWT,DUS,2025-06-03 16:55:00,2025-06-03 17:55:00,319
3506734966,DUS,DRS,2025-06-03 06:50:00,2025-06-03 07:55:00,319
3506734967,DRS,DUS,2025-06-03 08:35:00,2025-06-03 09:45:00,319
3506734968,DUS,HAM,2025-06-03 07:10:00,2025-06-03 08:05:00,320
3506734969,HAM,DUS,2025-06-03 08:45:00,2025-06-03 09:40:00,320
3506734970,DUS,HAM,2025-06-03 16:10:00,2025-06-03 17:05:00,319
3506734971,HAM,DUS,2025-06-03 14:25:00,2025-06-03 15:20:00,319
3506734972,DUS,HAM,2025-06-03 18:20:00,2025-06-03 19:15:00,320
3506734973,HAM,DUS,2025-06-03 19:55:00,2025-06-03 20:50:00,320
3506734974,DUS,BER,2025-06-03 06:50:00,2025-06-03 08:00:00,319
3506734975,BER,DUS,2025-06-03 08:35:00,2025-06-03 09:40:00,319
3506734976,DUS,BER,2025-06-03 10:45:00,2025-06-03 11:55:00,319
3506734977,BER,DUS,2025-06-03 12:30:00,2025-06-03 13:35:00,319
3506734978,DUS,BER,2025-06-03 18:00:00,2025-06-03 19:10:00,320
3506734979,BER,DUS,2025-06-03 19:45:00,2025-06-03 20:50:00,320
3506734980,DUS,MUC,2025-06-03 07:45:00,2025-06-03 08:55:00,320
3506734981,MUC,DUS,2025-06-03 09:40:00,2025-06-03 10:50:00,320
3506734982,DUS,MUC,2025-06-03 11:10:00,2025-06-03 12:20:00,319
3506734983,MUC,DUS,2025-06-03 13:00:00,2025-06-03 14:10:00,319
3506734984,DUS,MUC,2025-06-03 15:00:00,2025-06-03 16:10:00,320
3506734987,DUS,EVN,2025-06-03 12:30:00,2025-06-03 16:50:00,320
3506734985,MUC,DUS,2025-06-03 16:55:00,2025-06-03 18:05:00,320
3506734986,DUS,MUC,2025-06-03 17:15:00,2025-06-03 18:25:00,320
3506734988,MUC,DUS,2025-06-03 19:10:00,2025-06-03 20:20:00,320
3506734989,EVN,DUS,2025-06-03 17:35:00,2025-06-03 22:20:00,320
3506734990,DUS,ARN,2025-06-03 09:10:00,2025-06-03 11:05:00,319
3506734991,ARN,DUS,2025-06-03 06:25:00,2025-06-03 08:25:00,319
3506734992,DUS,ARN,2025-06-03 21:05:00,2025-06-03 23:00:00,319
3506734993,ARN,DUS,2025-06-03 18:25:00,2025-06-03 20:25:00,319
3506734994,DUS,GOT,2025-06-03 07:10:00,2025-06-03 08:40:00,320
3506734995,GOT,DUS,2025-06-03 09:15:00,2025-06-03 10:45:00,320
3506734996,DUS,CPH,2025-06-03 07:10:00,2025-06-03 08:30:00,320
3506734997,CPH,DUS,2025-06-03 09:05:00,2025-06-03 10:25:00,320
3506734998,DUS,CPH,2025-06-03 18:35:00,2025-06-03 19:55:00,319
3506734999,CPH,DUS,2025-06-03 20:30:00,2025-06-03 21:50:00,319
3506735000,DUS,BHX,2025-06-03 06:40:00,2025-06-03 08:05:00,319
3506735001,BHX,DUS,2025-06-03 08:45:00,2025-06-03 10:00:00,319
3506735002,DUS,BHX,2025-06-03 14:40:00,2025-06-03 16:05:00,320
3506735003,BHX,DUS,2025-06-03 16:45:00,2025-06-03 18:00:00,320
3506735004,DUS,BHX,2025-06-03 18:50:00,2025-06-03 20:15:00,319
3506735005,BHX,DUS,2025-06-03 20:55:00,2025-06-03 22:10:00,319
3506735006,DUS,MAN,2025-06-03 06:40:00,2025-06-03 08:15:00,319
3506735007,MAN,DUS,2025-06-03 09:00:00,2025-06-03 10:30:00,319
3506735008,DUS,MAN,2025-06-03 18:35:00,2025-06-03 20:10:00,320
3506735009,MAN,DUS,2025-06-03 20:50:00,2025-06-03 22:20:00,320
3506735010,DUS,NQY,2025-06-03 11:20:00,2025-06-03 12:55:00,319
3506735011,NQY,DUS,2025-06-03 13:35:00,2025-06-03 15:10:00,319
3506735012,DUS,EDI,2025-06-03 11:40:00,2025-06-03 13:25:00,320
3506735013,EDI,DUS,2025-06-03 14:05:00,2025-06-03 15:40:00,320
3506735014,DUS,DUB,2025-06-03 11:15:00,2025-06-03 13:05:00,319
3506735015,DUB,DUS,2025-06-03 13:45:00,2025-06-03 15:25:00,319
3506735016,DUS,LYS,2025-06-03 06:35:00,2025-06-03 08:05:00,320
3506735017,LYS,DUS,2025-06-03 08:45:00,2025-06-03 10:05:00,320
3506735018,DUS,NCE,2025-06-03 07:20:00,2025-06-03 09:10:00,320
3506735019,NCE,DUS,2025-06-03 09:55:00,2025-06-03 11:40:00,320
3506735020,DUS,BCN,2025-06-03 06:25:00,2025-06-03 08:35:00,320
3506735021,BCN,DUS,2025-06-03 09:25:00,2025-06-03 11:40:00,320
3506735022,DUS,BCN,2025-06-03 16:50:00,2025-06-03 19:00:00,321
3506735023,BCN,DUS,2025-06-03 19:50:00,2025-06-03 22:05:00,321
3506735027,LHR,DUS,2025-06-03 13:10:00,2025-06-03 14:30:00,319
3506735024,DUS,LHR,2025-06-03 07:00:00,2025-06-03 08:25:00,320
3506735025,LHR,DUS,2025-06-03 09:05:00,2025-06-03 10:25:00,320
3506735026,DUS,LHR,2025-06-03 11:05:00,2025-06-03 12:30:00,319
3506735028,DUS,LHR,2025-06-03 16:00:00,2025-06-03 17:25:00,319
3506735029,LHR,DUS,2025-06-03 18:35:00,2025-06-03 19:55:00,319
3506735030,DUS,LHR,2025-06-03 18:25:00,2025-06-03 19:50:00,320
3506735031,LHR,DUS,2025-06-03 20:35:00,2025-06-03 21:55:00,320
3506735032,DUS,IBZ,2025-06-03 06:10:00,2025-06-03 08:45:00,320
3506735033,IBZ,DUS,2025-06-03 09:30:00,2025-06-03 11:55:00,320
3506735034,DUS,BIO,2025-06-03 13:05:00,2025-06-03 15:10:00,320
3506735035,BIO,DUS,2025-06-03 15:50:00,2025-06-03 17:50:00,320
3506735036,DUS,ALC,2025-06-03 10:30:00,2025-06-03 13:10:00,320
