pairing_id,covered_legs,total_cost,duty_itineraries
duty_seed_3259,"[3505310031, 3505310088]",427.5,['NCE ➔ STR ➔ BUD']
duty_seed_3263,"[3505309992, 3505309993]",427.5,['CGN ➔ LIS ➔ CGN']
duty_seed_3270,"[3505310041, 3505310276]",427.5,['EDI ➔ STR ➔ BER']
duty_seed_3272,"[3505310443, 3505310009]",427.5,['DUS ➔ BLQ ➔ CGN']
duty_seed_3275,"[3504619384, 3504619385]",430.0,['DUS ➔ AGP ➔ DUS']
duty_seed_3281,"[3504619386, 3504619387]",430.0,['DUS ➔ AGP ➔ DUS']
duty_seed_3285,"[3504638736, 3504638737]",430.0,['DUS ➔ AGP ➔ DUS']
duty_seed_3294,"[3504638738, 3504638739]",430.0,['DUS ➔ AGP ➔ DUS']
duty_seed_3299,"[3504658183, 3504658184]",430.0,['DUS ➔ AGP ➔ DUS']
duty_seed_3306,"[3504658213, 3504658214]",430.0,['DUS ➔ LIS ➔ DUS']
duty_seed_3308,"[3504658185, 3504658186]",430.0,['DUS ➔ AGP ➔ DUS']
duty_seed_3314,"[3504676876, 3504676877]",430.0,['DUS ➔ AGP ➔ DUS']
duty_seed_3315,"[3504676776, 3504676767]",430.0,['GRZ ➔ BER ➔ DUS']
duty_seed_3316,"[3504676809, 3504676818, 3504676673]",430.0,['HAM ➔ DUS ➔ MUC ➔ HAM']
duty_seed_3319,"[3504676382, 3504676383]",430.0,['STR ➔ LIS ➔ STR']
duty_seed_3322,"[3504676878, 3504676879]",430.0,['DUS ➔ AGP ➔ DUS']
duty_seed_3327,"[3505309659, 3505309660]",430.0,['DUS ➔ AGP ➔ DUS']
duty_seed_3328,"[3505309290, 3505309291]",430.0,['CGN ➔ LIS ➔ CGN']
duty_seed_3331,"[3505309516, 3505309349, 3505309336]",430.0,['HAM ➔ LHR ➔ STR ➔ HAM']
duty_seed_3332,"[3505309691, 3505309692]",430.0,['DUS ➔ LIS ➔ DUS']
duty_seed_3335,"[3505309376, 3505309377]",430.0,['STR ➔ LIS ➔ STR']
duty_seed_3337,"[3505309351, 3505309402]",430.0,['LHR ➔ STR ➔ BRI']
duty_seed_3338,"[3505309661, 3505309662]",430.0,['DUS ➔ AGP ➔ DUS']
duty_seed_3341,"[3505310366, 3505310367]",430.0,['DUS ➔ AGP ➔ DUS']
duty_seed_3342,"[3505310282, 3505309947]",430.0,['HEL ➔ BER ➔ CGN']
duty_seed_3347,"[3505310392, 3505310393]",430.0,['DUS ➔ LIS ➔ DUS']
duty_seed_3348,"[3505310026, 3505310261, 3505310039]",430.0,['STR ➔ HAM ➔ MAN ➔ STR']
duty_seed_3349,"[3505310368, 3505310369]",430.0,['DUS ➔ AGP ➔ DUS']
duty_seed_3354,"[3505311106, 3505311107]",430.0,['DUS ➔ AGP ➔ DUS']
duty_seed_3355,"[3505310753, 3505310754]",430.0,['CGN ➔ LIS ➔ CGN']
duty_seed_3356,"[3505311100, 3505311101]",430.0,['DUS ➔ AGP ➔ DUS']
duty_seed_3357,"[3505311142, 3505311143]",430.0,['DUS ➔ LIS ➔ DUS']
duty_seed_3358,"[3505311108, 3505311109]",430.0,['DUS ➔ AGP ➔ DUS']
duty_seed_3359,[3505311198],430.0,['DUS ➔ RAK']
duty_seed_3360,[3504676799],430.0,['BER ➔ BEY (Layover Line)']
duty_seed_3364,"[3504619422, 3504619424]",432.5,['DUS ➔ LIS ➔ DUS']
duty_seed_3371,"[3504638117, 3504638118]",432.5,['CGN ➔ AGP ➔ CGN']
duty_seed_3381,"[3504657618, 3504657619]",432.5,['CGN ➔ ATH ➔ CGN']
duty_seed_3382,"[3504657775, 3504658252]",432.5,['STR ➔ BUD ➔ DUS']
duty_seed_3384,"[3504658041, 3504658042]",432.5,['HAM ➔ OPO ➔ HAM']
duty_seed_3404,"[3505309276, 3505309277]",432.5,['CGN ➔ AGP ➔ CGN']
duty_seed_3417,"[3505310063, 3505310276]",432.5,['PMI ➔ STR ➔ BER']
duty_seed_3418,"[3505310731, 3505310732]",432.5,['CGN ➔ AGP ➔ CGN']
duty_seed_3424,[3504619488],435.0,['RAK ➔ DUS']
duty_seed_3436,"[3504638214, 3504638177]",435.0,['PMI ➔ STR ➔ HAM']
duty_seed_3441,"[3504638188, 3504638475]",435.0,['MAN ➔ STR ➔ HAM']
duty_seed_3456,"[3504676904, 3504676905]",435.0,['DUS ➔ LIS ➔ DUS']
duty_seed_3460,"[3504676215, 3504676216]",435.0,['CGN ➔ AGP ➔ CGN']
duty_seed_3464,"[3504676962, 3504676306]",435.0,['DUS ➔ BLQ ➔ CGN']
duty_seed_3471,"[3505309733, 3505309559]",435.0,['DUS ➔ BUD ➔ HAM']
duty_seed_3473,"[3505310030, 3505310339]",435.0,['STR ➔ NCE ➔ DUS']
duty_seed_3474,"[3505310097, 3505310080]",435.0,['FCO ➔ STR ➔ KRK']
duty_seed_3475,"[3505309972, 3505309973]",435.0,['CGN ➔ AGP ➔ CGN']
duty_seed_3477,"[3505310235, 3505310236]",435.0,['HAM ➔ OPO ➔ HAM']
duty_seed_3483,"[3505310987, 3505310815, 3505310800]",435.0,['HAM ➔ LHR ➔ STR ➔ HAM']
duty_seed_3486,"[3505310729, 3505310730]",435.0,['CGN ➔ AGP ➔ CGN']
duty_seed_3489,[3504619005],435.0,['STR ➔ AGA (Layover Line)']
duty_seed_3497,"[3504638267, 3504638177]",437.5,['DUB ➔ STR ➔ HAM']
duty_seed_3501,"[3504638362, 3504638684]",437.5,['BER ➔ ARN ➔ DUS']
duty_seed_3506,"[3504657580, 3504658091]",437.5,['CGN ➔ BER ➔ DUS']
duty_seed_3514,"[3504676682, 3504676825]",437.5,['HAM ➔ ARN ➔ DUS']
duty_seed_3520,"[3505309703, 3505309704]",437.5,['DUS ➔ FAO ➔ DUS']
duty_seed_3528,"[3505310035, 3505310276]",437.5,['LHR ➔ STR ➔ BER']
duty_seed_3533,"[3505311156, 3505311157]",437.5,['DUS ➔ FAO ➔ DUS']
duty_seed_3542,"[3504638778, 3504638779]",440.0,['DUS ➔ FAO ➔ DUS']
duty_seed_3552,"[3504638812, 3504638278]",440.0,['DUS ➔ BUD ➔ STR']
duty_seed_3553,"[3504658219, 3504658220]",440.0,['DUS ➔ FAO ➔ DUS']
duty_seed_3565,"[3504676259, 3504676796, 3504676771]",440.0,['CGN ➔ ZRH ➔ BER ➔ CGN']
duty_seed_3571,"[3504676394, 3504676395, 3504676396, 3504676403]",440.0,['STR ➔ VIE ➔ STR ➔ VIE ➔ STR']
duty_seed_3578,"[3505309701, 3505309702]",440.0,['DUS ➔ FAO ➔ DUS']
duty_seed_3581,"[3505309338, 3505309339]",440.0,['STR ➔ KGS ➔ STR']
duty_seed_3587,"[3505310044, 3505309967]",440.0,['STR ➔ SJJ ➔ CGN']
duty_seed_3588,"[3505310398, 3505310399]",440.0,['DUS ➔ FAO ➔ DUS']
duty_seed_3594,"[3505310028, 3505310029]",440.0,['STR ➔ KGS ➔ STR']
duty_seed_3595,"[3505310297, 3505310298]",440.0,['BER ➔ KGS ➔ BER']
duty_seed_3597,"[3505309957, 3505310720]",440.0,['CGN ➔ NDR ➔ CGN']
duty_seed_3598,"[3505311154, 3505311155]",440.0,['DUS ➔ FAO ➔ DUS']
duty_seed_3599,"[3505310855, 3505310866]",440.0,['BUD ➔ STR ➔ NAP']
duty_seed_3604,"[3504619430, 3504619431]",442.5,['DUS ➔ FAO ➔ DUS']
duty_seed_3608,"[3504619312, 3504618942]",442.5,['BER ➔ NCE ➔ STR']
duty_seed_3609,"[3504618803, 3504638102]",442.5,['CGN ➔ NDR ➔ CGN']
duty_seed_3614,"[3504638776, 3504638777]",442.5,['DUS ➔ FAO ➔ DUS']
duty_seed_3616,"[3504638135, 3504638136]",442.5,['CGN ➔ FAO ➔ CGN']
duty_seed_3629,"[3504676548, 3504676683]",442.5,['BER ➔ ARN ➔ HAM']
duty_seed_3630,"[3504676912, 3504676913]",442.5,['DUS ➔ FAO ➔ DUS']
duty_seed_3633,"[3504676789, 3504676790]",442.5,['BER ➔ KGS ➔ BER']
duty_seed_3637,"[3504676456, 3504676414]",442.5,['TIA ➔ STR ➔ BUD']
duty_seed_3638,"[3504676237, 3504676245]",442.5,['CGN ➔ FAO ➔ CGN']
duty_seed_3642,"[3504676948, 3504676752]",442.5,['DUS ➔ BUD ➔ HAM']
duty_seed_3645,"[3505309671, 3505309672]",442.5,['DUS ➔ SVQ ➔ DUS']
duty_seed_3648,"[3505309581, 3505309607]",442.5,['NCE ➔ BER ➔ DUS']
duty_seed_3656,"[3505310095, 3505310088]",442.5,['NAP ➔ STR ➔ BUD']
duty_seed_3666,"[3505310113, 3505310110]",442.5,['FCO ➔ HAJ ➔ BGY']
duty_seed_3675,"[3504619150, 3504618920]",445.0,['PRN ➔ STR ➔ BER']
duty_seed_3678,"[3504638151, 3504638559]",445.0,['CGN ➔ BUD ➔ HAM']
duty_seed_3698,"[3504676715, 3504676716]",445.0,['HAM ➔ ALC ➔ HAM']
duty_seed_3699,"[3504676707, 3504676346, 3504676341]",445.0,['HAM ➔ LHR ➔ STR ➔ HAM']
duty_seed_3718,"[3505309298, 3505309299]",445.0,['CGN ➔ FAO ➔ CGN']
duty_seed_3731,"[3505310020, 3505310103]",445.0,['CGN ➔ ZAG ➔ STR']
duty_seed_3735,"[3504619123, 3504619210]",447.5,['STR ➔ ARN ➔ HAM']
duty_seed_3737,"[3504619321, 3504619334]",447.5,['PMI ➔ BER ➔ DUS']
duty_seed_3746,"[3504638226, 3504638461]",447.5,['SKG ➔ STR ➔ HAM']
duty_seed_3747,"[3504638169, 3504638352, 3504638351, 3504638574]",447.5,['STR ➔ BER ➔ SZG ➔ BER ➔ STR']
duty_seed_3761,"[3504657741, 3504657753]",447.5,['STR ➔ RHO ➔ STR']
duty_seed_3779,"[3504676354, 3504676414]",447.5,['EDI ➔ STR ➔ BUD']
duty_seed_3790,"[3505310022, 3505310277]",447.5,['STR ➔ BER ➔ DUS']
duty_seed_3791,"[3505310033, 3505310080]",447.5,['LHR ➔ STR ➔ KRK']
duty_seed_3798,"[3505311162, 3505311163]",447.5,['DUS ➔ KLX ➔ DUS']
duty_seed_3811,"[3504618851, 3504619287]",450.0,['CGN ➔ BUD ➔ HAM']
duty_seed_3832,"[3504676545, 3504676657]",450.0,['ARN ➔ STR ➔ HAM']
duty_seed_3845,"[3505310045, 3505310088]",450.0,['SJJ ➔ STR ➔ BUD']
duty_seed_3853,"[3505310803, 3505310866]",450.0,['GWT ➔ STR ➔ NAP']
duty_seed_3858,"[3504619444, 3504619445]",452.5,['DUS ➔ ATH ➔ DUS']
duty_seed_3865,"[3504638193, 3504638112]",452.5,['STR ➔ SJJ ➔ CGN']
duty_seed_3869,"[3504638168, 3504638461]",452.5,['BER ➔ STR ➔ HAM']
duty_seed_3877,"[3504638604, 3504638574]",452.5,['PMI ➔ BER ➔ STR']
duty_seed_3896,"[3504676355, 3504676210]",452.5,['STR ➔ SJJ ➔ CGN']
duty_seed_3910,"[3505310410, 3505310411]",452.5,['DUS ➔ ATH ➔ DUS']
duty_seed_3911,"[3505310096, 3505310453]",452.5,['STR ➔ FCO ➔ DUS']
duty_seed_3914,"[3505309948, 3505310277]",452.5,['CGN ➔ BER ➔ DUS']
duty_seed_3919,"[3505311166, 3505311167]",452.5,['DUS ➔ ATH ➔ DUS']
duty_seed_3925,"[3504619323, 3504618791]",455.0,['PMI ➔ BER ➔ CGN']
duty_seed_3928,"[3504618946, 3504619355]",455.0,['STR ➔ EDI ➔ DUS']
duty_seed_3932,"[3504638229, 3504638461]",455.0,['OPO ➔ STR ➔ HAM']
duty_seed_3933,"[3504638560, 3504638819, 3504638669]",455.0,['HAM ➔ VCE ➔ DUS ➔ HAM']
duty_seed_3936,"[3504638619, 3504638626]",455.0,['BER ➔ RHO ➔ BER']
duty_seed_3939,"[3504658227, 3504658228]",455.0,['DUS ➔ ATH ➔ DUS']
duty_seed_3964,"[3505309710, 3505309709]",455.0,['DUS ➔ ATH ➔ DUS']
duty_seed_3965,"[3505309389, 3505309364]",455.0,['VIE ➔ STR ➔ IBZ']
duty_seed_3973,"[3505309385, 3505309384]",455.0,['STR ➔ RHO ➔ STR']
duty_seed_3976,"[3505310047, 3505310088]",455.0,['BCN ➔ STR ➔ BUD']
duty_seed_3989,[3504638659],455.0,['BER ➔ EBL (Layover Line)']
duty_seed_3990,[3505309598],455.0,['BER ➔ EBL (Layover Line)']
duty_seed_4010,"[3504657784, 3504657658]",457.5,['OLB ➔ STR ➔ HAM']
duty_seed_4025,"[3505309399, 3505309364]",457.5,['MXP ➔ STR ➔ IBZ']
duty_seed_4028,"[3505309604, 3505309518, 3505309648]",457.5,['DUS ➔ HAM ➔ LHR ➔ DUS']
duty_seed_4033,"[3505309558, 3505309311]",457.5,['HAM ➔ BUD ➔ CGN']
duty_seed_4035,"[3505310023, 3505310084, 3505310085, 3505310276]",457.5,['BER ➔ STR ➔ VIE ➔ STR ➔ BER']
duty_seed_4036,"[3505310435, 3505310007]",457.5,['DUS ➔ VCE ➔ CGN']
duty_seed_4040,"[3505311150, 3505311151]",457.5,['DUS ➔ SMI ➔ DUS']
duty_seed_4041,"[3505310863, 3505310856]",457.5,['OLB ➔ STR ➔ PMO']
duty_seed_4042,"[3505310985, 3505310722]",457.5,['HAM ➔ NCE ➔ CGN']
duty_seed_4046,"[3504619433, 3504619435]",460.0,['DUS ➔ JMK ➔ DUS']
duty_seed_4083,"[3504657756, 3504657777]",460.0,['RMO ➔ STR ➔ BUD']
duty_seed_4092,"[3504676556, 3504676414]",460.0,['PRN ➔ STR ➔ BUD']
duty_seed_4096,"[3505309331, 3505309364]",460.0,['BER ➔ STR ➔ IBZ']
duty_seed_4097,"[3505309335, 3505309364]",460.0,['HAM ➔ STR ➔ IBZ']
duty_seed_4114,"[3505310402, 3505310403]",460.0,['DUS ➔ JMK ➔ DUS']
duty_seed_4119,"[3505310061, 3505310276]",460.0,['PMI ➔ STR ➔ BER']
duty_seed_4127,[3505310897],460.0,['FNC ➔ NUE (Layover Line)']
duty_seed_4129,"[3504619368, 3504618807]",462.5,['DUS ➔ LHR ➔ CGN']
duty_seed_4167,"[3505309645, 3505309267]",462.5,['DUS ➔ LHR ➔ CGN']
duty_seed_4179,"[3505310350, 3505309963]",462.5,['DUS ➔ LHR ➔ CGN']
duty_seed_4188,"[3504618997, 3504619481]",465.0,['STR ➔ OLB ➔ DUS']
duty_seed_4196,"[3504638194, 3504638461]",465.0,['SJJ ➔ STR ➔ HAM']
duty_seed_4199,"[3504638196, 3504638461]",465.0,['BCN ➔ STR ➔ HAM']
duty_seed_4221,"[3504657764, 3504657777]",465.0,['OPO ➔ STR ➔ BUD']
duty_seed_4245,"[3505309397, 3505309336]",465.0,['CTA ➔ STR ➔ HAM']
duty_seed_4258,"[3505310016, 3505310099]",465.0,['CGN ➔ FCO ➔ STR']
duty_seed_4262,[3504638331],465.0,['NUE ➔ HRG (Layover Line)']
duty_seed_4263,[3505309426],465.0,['NUE ➔ HRG (Layover Line)']
duty_seed_4264,[3505310896],465.0,['NUE ➔ FNC (Layover Line)']
duty_seed_4266,"[3504619493, 3504619297, 3504619332]",467.5,['DUS ➔ SPU ➔ HAM ➔ DUS']
duty_seed_4268,"[3504619436, 3504619437]",467.5,['DUS ➔ JTR ➔ DUS']
duty_seed_4269,"[3504619442, 3504619443]",467.5,['DUS ➔ CHQ ➔ DUS']
duty_seed_4296,"[3504657787, 3504658078, 3504657659]",467.5,['STR ➔ FCO ➔ HAM ➔ STR']
duty_seed_4328,"[3505309249, 3505309584, 3505309283]",467.5,['CGN ➔ BER ➔ PMI ➔ CGN']
duty_seed_4335,"[3505309333, 3505309588, 3505309375]",467.5,['STR ➔ BER ➔ PMI ➔ STR']
duty_seed_4338,"[3505310404, 3505310405]",467.5,['DUS ➔ JTR ➔ DUS']
duty_seed_4345,"[3505310334, 3505309954]",467.5,['DUS ➔ EDI ➔ CGN']
duty_seed_4346,"[3505310296, 3505309950]",467.5,['PMI ➔ BER ➔ CGN']
duty_seed_4347,"[3505310873, 3505310858]",467.5,['SPU ➔ STR ➔ ZTH']
duty_seed_4381,"[3504638200, 3504638575]",470.0,['VLC ➔ STR ➔ BER']
duty_seed_4383,"[3504658085, 3504658086, 3504658091]",470.0,['BER ➔ STR ➔ BER ➔ DUS']
duty_seed_4387,"[3504657783, 3504658270]",470.0,['STR ➔ OLB ➔ DUS']
duty_seed_4389,"[3504657792, 3504657658]",470.0,['SPU ➔ STR ➔ HAM']
duty_seed_4391,"[3504658225, 3504658226]",470.0,['DUS ➔ CHQ ➔ DUS']
duty_seed_4415,"[3505309357, 3505309457]",470.0,['BCN ➔ STR ➔ LDE']
duty_seed_4419,"[3505309328, 3505309571]",470.0,['CGN ➔ SPU ➔ HAM']
duty_seed_4451,"[3505310089, 3505310276]",470.0,['BUD ➔ STR ➔ BER']
duty_seed_4458,"[3505310800, 3505310937, 3505310940]",470.0,['STR ➔ HAM ➔ PRN ➔ STR']
duty_seed_4459,"[3505310829, 3505310864]",470.0,['PMI ➔ STR ➔ BRI']
duty_seed_4461,[3504638325],470.0,['HAJ ➔ EBL (Layover Line)']
duty_seed_4462,[3504657663],470.0,['STR ➔ FUE (Layover Line)']
duty_seed_4468,"[3504618834, 3504618835]",472.5,['CGN ➔ HER ➔ CGN']
duty_seed_4469,"[3504619438, 3504619439]",472.5,['DUS ➔ HER ➔ DUS']
duty_seed_4471,"[3504619426, 3504619427]",472.5,['DUS ➔ KGS ➔ DUS']
duty_seed_4472,"[3504618999, 3504619295, 3504618925]",472.5,['STR ➔ FCO ➔ HAM ➔ STR']
duty_seed_4473,"[3504619440, 3504619441]",472.5,['DUS ➔ HER ➔ DUS']
duty_seed_4490,"[3504638842, 3504658277]",472.5,['DUS ➔ TUN ➔ DUS']
duty_seed_4496,"[3504762877, 3504657658]",472.5,['AGP ➔ STR ➔ HAM']
duty_seed_4498,"[3504658100, 3504657583]",472.5,['PMI ➔ BER ➔ CGN']
duty_seed_4518,"[3505309707, 3505309708]",472.5,['DUS ➔ HER ➔ DUS']
duty_seed_4525,"[3505310293, 3505310381, 3505310313]",472.5,['BER ➔ PMI ➔ DUS ➔ BER']
duty_seed_4530,"[3505310408, 3505310409]",472.5,['DUS ➔ CHQ ➔ DUS']
duty_seed_4534,"[3505310765, 3505310766]",472.5,['CGN ➔ KGS ➔ CGN']
duty_seed_4539,"[3505310857, 3505310864]",472.5,['PMO ➔ STR ➔ BRI']
duty_seed_4543,"[3504618832, 3504618833]",475.0,['CGN ➔ KGS ➔ CGN']
duty_seed_4551,"[3504618954, 3504618813]",475.0,['STR ➔ BCN ➔ CGN']
duty_seed_4552,"[3504638137, 3504638138]",475.0,['CGN ➔ HER ➔ CGN']
duty_seed_4559,"[3504638189, 3504638707]",475.0,['STR ➔ EDI ➔ DUS']
duty_seed_4560,"[3504638784, 3504638785]",475.0,['DUS ➔ HER ➔ DUS']
duty_seed_4565,"[3504638772, 3504638773]",475.0,['DUS ➔ KGS ➔ DUS']
duty_seed_4568,"[3504657677, 3504658166]",475.0,['STR ➔ BCN ➔ DUS']
duty_seed_4571,"[3504657682, 3504657658]",475.0,['VLC ➔ STR ➔ HAM']
duty_seed_4581,"[3504676247, 3504676248]",475.0,['CGN ➔ KGS ➔ CGN']
duty_seed_4582,"[3504676918, 3504676919]",475.0,['DUS ➔ HER ➔ DUS']
duty_seed_4584,"[3504676774, 3504676771]",475.0,['HEL ➔ BER ➔ CGN']
duty_seed_4595,"[3504676920, 3504676921]",475.0,['DUS ➔ HER ➔ DUS']
duty_seed_4600,"[3504676787, 3504676788]",475.0,['BER ➔ OPO ➔ BER']
duty_seed_4625,"[3505309995, 3505309997]",475.0,['CGN ➔ HER ➔ CGN']
duty_seed_4631,"[3505309994, 3505309996]",475.0,['CGN ➔ KGS ➔ CGN']
duty_seed_4635,"[3505310220, 3505309959]",475.0,['HAM ➔ NCE ➔ CGN']
duty_seed_4636,"[3505310394, 3505310395]",475.0,['DUS ➔ KGS ➔ DUS']
duty_seed_4643,"[3505310292, 3505310314]",475.0,['PMI ➔ BER ➔ DUS']
duty_seed_4646,"[3505310868, 3505311197]",475.0,['STR ➔ FCO ➔ DUS']
duty_seed_4647,"[3505311148, 3505311149]",475.0,['DUS ➔ KGS ➔ DUS']
duty_seed_4648,"[3505310817, 3505310856]",475.0,['BCN ➔ STR ➔ PMO']
duty_seed_4651,"[3505311164, 3505311165]",475.0,['DUS ➔ HER ➔ DUS']
duty_seed_4655,[3505309342],475.0,['STR ➔ LPA (Layover Line)']
duty_seed_4667,"[3504638783, 3504638782]",477.5,['DUS ➔ HER ➔ DUS']
duty_seed_4671,"[3504638514, 3504638104]",477.5,['HAM ➔ NCE ➔ CGN']
duty_seed_4675,"[3504638614, 3504638574]",477.5,['PMI ➔ BER ➔ STR']
duty_seed_4687,"[3504658223, 3504658224]",477.5,['DUS ➔ HER ➔ DUS']
duty_seed_4700,"[3504676908, 3504676909]",477.5,['DUS ➔ KGS ➔ DUS']
duty_seed_4705,"[3504676747, 3504676942]",477.5,['HAM ➔ ZRH ➔ DUS']
duty_seed_4713,"[3505309510, 3505309511]",477.5,['HAM ➔ KGS ➔ HAM']
duty_seed_4741,"[3505310059, 3505310276]",477.5,['PMI ➔ STR ➔ BER']
duty_seed_4746,"[3505310460, 3505311199]",477.5,['DUS ➔ TUN ➔ DUS']
duty_seed_4749,"[3505310805, 3505310800]",477.5,['KGS ➔ STR ➔ HAM']
duty_seed_4771,"[3504638552, 3504638805]",480.0,['HAM ➔ ZRH ➔ DUS']
duty_seed_4784,"[3504657801, 3504658084]",480.0,['DTM ➔ SPU ➔ HAM']
duty_seed_4796,"[3504762521, 3504657658]",480.0,['LIS ➔ STR ➔ HAM']
duty_seed_4797,"[3504658067, 3504658249]",480.0,['HAM ➔ ZRH ➔ DUS']
duty_seed_4816,"[3504676731, 3504676732]",480.0,['HAM ➔ CHQ ➔ HAM']
duty_seed_4818,"[3504676729, 3504676730]",480.0,['HAM ➔ LIS ➔ HAM']
duty_seed_4831,"[3505309302, 3505309303]",480.0,['CGN ➔ HER ➔ CGN']
duty_seed_4847,"[3505309998, 3505309999]",480.0,['CGN ➔ HER ➔ CGN']
duty_seed_4853,"[3505310151, 3505310152]",480.0,['DUS ➔ HER ➔ DUS']
duty_seed_4856,"[3505310406, 3505310407]",480.0,['DUS ➔ HER ➔ DUS']
duty_seed_4863,"[3505310767, 3505310768]",480.0,['CGN ➔ HER ➔ CGN']
duty_seed_4866,"[3505311092, 3505310990]",480.0,['DUS ➔ LHR ➔ HAM']
duty_seed_4867,"[3505311013, 3505311014]",480.0,['HAM ➔ LIS ➔ HAM']
duty_seed_4871,"[3505311015, 3505311016]",480.0,['HAM ➔ CHQ ➔ HAM']
duty_seed_4872,"[3505310997, 3505310998]",480.0,['HAM ➔ AGP ➔ HAM']
duty_seed_4873,"[3505310827, 3505310852]",480.0,['PMI ➔ STR ➔ RMO']
duty_seed_4876,[3505310118],480.0,['NUE ➔ RMF (Layover Line)']
duty_seed_4877,[3505310810],480.0,['STR ➔ SPC (Layover Line)']
duty_seed_4879,"[3504619229, 3504619231]",482.5,['HAM ➔ AGP ➔ HAM']
duty_seed_4880,"[3504618965, 3504618821]",482.5,['STR ➔ PMI ➔ CGN']
duty_seed_4886,"[3504619216, 3504619371]",482.5,['HAM ➔ LHR ➔ DUS']
duty_seed_4894,"[3504638207, 3504638126]",482.5,['STR ➔ PMI ➔ CGN']
duty_seed_4895,"[3504638195, 3504638717]",482.5,['STR ➔ BCN ➔ DUS']
duty_seed_4912,"[3504638518, 3504638727]",482.5,['HAM ➔ LHR ➔ DUS']
duty_seed_4918,"[3504638329, 3504638216]",482.5,['DTM ➔ PMI ➔ STR']
duty_seed_4927,"[3504658022, 3504658174]",482.5,['HAM ➔ LHR ➔ DUS']
duty_seed_4932,"[3504676371, 3504676889]",482.5,['STR ➔ PMI ➔ DUS']
duty_seed_4941,"[3504676737, 3504676738]",482.5,['HAM ➔ HER ➔ HAM']
duty_seed_4944,"[3504676709, 3504676863]",482.5,['HAM ➔ LHR ➔ DUS']
duty_seed_4961,"[3505309604, 3505309550, 3505309722]",482.5,['DUS ➔ HAM ➔ VIE ➔ DUS']
duty_seed_4969,"[3505309530, 3505309531]",482.5,['HAM ➔ AGP ➔ HAM']
duty_seed_4974,"[3505310091, 3505310080]",482.5,['CTA ➔ STR ➔ KRK']
duty_seed_4981,"[3505310062, 3505310383]",482.5,['STR ➔ PMI ➔ DUS']
duty_seed_4982,"[3505310223, 3505310353]",482.5,['HAM ➔ LHR ➔ DUS']
duty_seed_4990,"[3505311071, 3505311207]",482.5,['BER ➔ SPU ➔ DUS']
duty_seed_4991,"[3505310989, 3505311095]",482.5,['HAM ➔ LHR ➔ DUS']
duty_seed_4993,"[3505310825, 3505310864]",482.5,['PMI ➔ STR ➔ BRI']
duty_seed_4997,"[3504619276, 3504619277]",485.0,['HAM ➔ HER ➔ HAM']
duty_seed_4999,"[3504619327, 3504619300]",485.0,['DBV ➔ BER ➔ GOT']
duty_seed_5008,"[3504619314, 3504619315]",485.0,['BER ➔ AGP ➔ BER']
duty_seed_5011,"[3504638205, 3504638122]",485.0,['STR ➔ PMI ➔ CGN']
duty_seed_5026,"[3504638546, 3504638797]",485.0,['HAM ➔ VIE ➔ DUS']
duty_seed_5043,"[3504658061, 3504658240]",485.0,['HAM ➔ VIE ➔ DUS']
duty_seed_5058,"[3504676777, 3504676704]",485.0,['BER ➔ NCE ➔ HAM']
duty_seed_5063,"[3504676780, 3504676771]",485.0,['AGP ➔ BER ➔ CGN']
duty_seed_5074,"[3504676520, 3504676381]",485.0,['DTM ➔ PMI ➔ STR']
duty_seed_5080,"[3505309546, 3505309547]",485.0,['HAM ➔ HER ➔ HAM']
duty_seed_5086,"[3505309582, 3505309583]",485.0,['BER ➔ AGP ➔ BER']
duty_seed_5089,"[3505309358, 3505309642]",485.0,['STR ➔ BCN ➔ DUS']
duty_seed_5110,"[3505311208, 3505310891]",485.0,['DUS ➔ SPU ➔ DTM']
duty_seed_5113,[3504618798],485.0,['CGN ➔ LPA (Layover Line)']
duty_seed_5114,[3504638332],485.0,['HRG ➔ NUE (Layover Line)']
duty_seed_5115,[3505309427],485.0,['HRG ➔ NUE (Layover Line)']
duty_seed_5116,[3505310052],485.0,['STR ➔ TFS (Layover Line)']
duty_seed_5120,"[3504618962, 3504618821]",487.5,['STR ➔ PMI ➔ CGN']
duty_seed_5129,"[3504618978, 3504618941]",487.5,['HER ➔ STR ➔ NCE']
duty_seed_5157,"[3504638542, 3504638543]",487.5,['HAM ➔ HER ➔ HAM']
duty_seed_5192,"[3505309381, 3505309457]",487.5,['SKG ➔ STR ➔ LDE']
duty_seed_5204,"[3505309365, 3505309402]",487.5,['IBZ ➔ STR ➔ BRI']
duty_seed_5207,"[3505309410, 3505309411]",487.5,['HAJ ➔ FAO ➔ HAJ']
duty_seed_5219,"[3505309949, 3505310295, 3505309991]",487.5,['CGN ➔ BER ➔ PMI ➔ CGN']
duty_seed_5223,"[3505311023, 3505311024]",487.5,['HAM ➔ HER ➔ HAM']
duty_seed_5224,"[3505310826, 3505310737]",487.5,['STR ➔ PMI ➔ CGN']
duty_seed_5246,"[3504638106, 3504638725]",490.0,['CGN ➔ LHR ➔ DUS']
duty_seed_5264,"[3504638364, 3504638361, 3504638574]",490.0,['STR ➔ ARN ➔ BER ➔ STR']
duty_seed_5278,"[3504638538, 3504638539]",490.0,['HAM ➔ FAO ➔ HAM']
duty_seed_5281,"[3504638586, 3504638587]",490.0,['BER ➔ AGP ➔ BER']
